flight_id,tail_id,client_id,aircraft,route,departure,flight_hours,passengers,weather,env_factor,hours_since_install_seat,hours_since_install_lighting,hours_since_install_galley,hours_since_install_panel,hours_since_install_water_waste,cycles_since_install_seat,cycles_since_install_lighting,cycles_since_install_galley,cycles_since_install_panel,cycles_since_install_water_waste,latent_seat,latent_lighting,latent_galley,latent_panel,latent_water_waste
FL5436,TAIL1255,AL4,B737,medium,2025-01-03T03:15:42.079670,4.85,167,cold,1.05,14.0,14.8,10.0,11.8,43.9,4,3,3,3,6,0,0,0,0,0
FL5437,TAIL1255,AL4,B737,long,2025-01-03T11:20:43.203633,6.9,241,rain,1.05,18.9,19.7,14.9,16.6,48.7,5,4,4,4,7,0,0,0,0,0
FL5438,TAIL1255,AL4,B737,short,2025-01-03T20:41:41.742281,0.99,134,rain,1.05,19.0,21.8,21.8,8.4,9.5,4,4,5,1,1,0,0,0,0,0
FL5439,TAIL1255,AL4,B737,medium,2025-01-03T22:51:03.162576,3.39,183,cold,1.05,20.0,22.8,22.8,9.4,10.5,5,5,6,2,2,0,0,0,0,0
FL5440,TAIL1255,AL4,B737,short,2025-01-04T05:12:45.271178,1.96,124,clear,1.0,23.4,26.1,26.2,12.8,13.9,6,6,7,3,3,0,0,0,0,0
FL5441,TAIL1255,AL4,B737,medium,2025-01-04T09:17:50.902435,4.35,156,windy,1.1,17.3,10.2,22.2,6.1,11.1,5,1,4,1,2,0,0,0,0,0
FL5442,TAIL1255,AL4,B737,short,2025-01-04T17:13:33.841657,1.96,122,rain,1.05,21.7,14.5,26.6,10.5,15.5,6,2,5,2,3,0,0,0,0,0
FL5443,TAIL1255,AL4,B737,short,2025-01-04T20:14:37.838590,1.41,127,clear,1.0,23.6,16.5,28.5,12.5,17.4,7,3,6,3,4,0,0,0,0,0
FL5444,TAIL1255,AL4,B737,long,2025-01-05T02:16:21.209042,5.99,216,hot,1.15,25.0,17.9,30.0,13.9,18.8,8,4,7,4,5,0,0,0,0,0
FL5445,TAIL1255,AL4,B737,medium,2025-01-05T09:59:58.752959,2.48,157,clear,1.0,12.6,20.2,14.1,13.7,24.8,1,3,1,1,6,0,0,0,0,0
FL5446,TAIL1255,AL4,B737,medium,2025-01-05T15:25:37.315116,4.29,159,rain,1.05,15.1,22.6,16.6,16.2,27.3,2,4,2,2,7,0,0,0,0,0
FL5447,TAIL1255,AL4,B737,long,2025-01-05T21:19:50.073718,10.46,227,windy,1.1,19.4,26.9,20.9,20.5,31.6,3,5,3,3,8,0,0,0,0,0
FL5448,TAIL1255,AL4,B737,long,2025-01-06T11:08:57.382334,9.61,214,cold,1.05,29.8,37.4,31.4,17.5,14.9,4,6,4,1,1,0,0,0,0,0
FL5449,TAIL1256,AL2,A321,short,2025-01-04T00:00:00,1.63,132,rain,1.05,93.3,138.5,58.7,42.8,33.1,30,18,9,25,2,0,0,0,0,0
FL5450,TAIL1256,AL2,A321,short,2025-01-04T04:22:48.126395,1.28,134,hot,1.15,7.0,140.1,4.9,29.2,21.5,1,19,1,19,2,0,0,0,0,0
FL5451,TAIL1256,AL2,A321,medium,2025-01-04T06:51:23.727500,2.92,164,clear,1.0,4.7,7.5,4.0,7.4,16.2,1,1,1,1,2,0,0,0,0,0
FL5452,TAIL1256,AL2,A321,long,2025-01-04T14:38:25.582875,10.99,205,hot,1.15,7.7,10.4,6.9,10.4,19.1,2,2,2,2,3,0,0,0,0,0
FL5453,TAIL1256,AL2,A321,long,2025-01-05T05:47:39.036375,10.3,236,cold,1.05,18.7,21.4,17.9,21.4,30.1,3,3,3,3,4,0,0,0,0,0
FL5454,TAIL1256,AL2,A321,short,2025-01-05T20:17:23.818815,1.23,122,hot,1.15,29.0,25.7,16.1,31.7,15.0,4,2,1,4,1,0,0,0,0,0
FL5455,TAIL1256,AL2,A321,medium,2025-01-05T23:14:15.334546,4.56,161,clear,1.0,3.0,26.9,13.9,19.4,12.8,1,3,1,2,1,0,0,0,0,0
FL5456,TAIL1256,AL2,A321,medium,2025-01-06T06:15:28.257095,4.76,159,rain,1.05,7.6,31.5,18.4,24.0,17.4,2,4,2,3,2,0,0,0,0,0
FL5457,TAIL1256,AL2,A321,medium,2025-01-06T15:59:06.793888,3.71,157,clear,1.0,12.3,36.3,23.2,28.8,22.1,3,5,3,4,3,0,0,0,0,0
FL5458,TAIL1256,AL2,A321,medium,2025-01-06T23:15:57.063878,3.79,148,rain,1.05,12.1,4.6,12.1,26.7,4.7,2,1,1,3,1,0,0,0,0,0
FL5459,TAIL1256,AL2,A321,long,2025-01-07T07:17:58.872666,10.09,224,rain,1.05,15.9,8.4,15.9,30.5,8.5,3,2,2,4,2,0,0,0,0,0
FL5460,TAIL1256,AL2,A321,medium,2025-01-07T20:25:56.130709,4.5,160,cold,1.05,26.0,18.5,26.0,40.6,18.6,4,3,3,5,3,0,0,0,0,0
FL5461,TAIL1256,AL2,A321,medium,2025-01-08T02:40:41.453109,3.39,157,rain,1.05,7.8,5.4,10.1,36.3,17.7,1,1,1,3,2,0,0,0,0,0
FL5462,TAIL1256,AL2,A321,medium,2025-01-08T11:00:47.125386,3.31,170,clear,1.0,11.2,8.8,13.5,39.7,21.1,2,2,2,4,3,0,0,0,0,0
FL5463,TAIL1256,AL2,A321,short,2025-01-08T16:24:11.461824,1.85,138,rain,1.05,14.5,12.1,16.8,43.0,24.4,3,3,3,5,4,0,0,0,0,0
FL5464,TAIL1257,AL2,A321,medium,2025-01-03T18:00:00,2.2,149,cold,1.05,66.6,118.2,180.7,17.7,115.5,12,0,21,16,13,0,0,0,0,0
FL5465,TAIL1257,AL2,A321,medium,2025-01-03T23:20:40.563455,3.41,164,clear,1.0,68.8,11.7,144.1,19.9,7.0,13,1,12,17,1,0,0,0,0,0
FL5466,TAIL1257,AL2,A321,short,2025-01-04T06:53:32.001955,1.55,138,cold,1.05,3.9,12.6,9.6,11.0,8.3,1,1,1,1,1,0,0,0,0,0
FL5467,TAIL1257,AL2,A321,medium,2025-01-04T10:30:01.769590,4.01,152,cold,1.05,5.5,14.1,11.2,12.6,9.8,2,2,2,2,2,0,0,0,0,0
FL5468,TAIL1257,AL2,A321,medium,2025-01-04T17:04:58.708884,2.08,160,windy,1.1,9.5,18.1,15.2,16.6,13.8,3,3,3,3,3,0,0,0,0,0
FL5469,TAIL1257,AL2,A321,medium,2025-01-04T21:46:00.658161,3.64,163,cold,1.05,11.6,20.2,17.3,18.7,15.9,4,4,4,4,4,0,0,0,0,0
FL5470,TAIL1257,AL2,A321,medium,2025-01-05T06:21:20.020485,4.82,137,clear,1.0,15.2,23.8,20.9,22.3,19.6,5,5,5,5,5,0,0,0,0,0
FL5471,TAIL1257,AL2,A321,medium,2025-01-05T15:13:52.277058,2.18,159,clear,1.0,20.0,28.7,25.7,27.1,24.4,6,6,6,6,6,0,0,0,0,0
FL5472,TAIL1257,AL2,A321,medium,2025-01-05T21:50:39.961058,3.74,168,rain,1.05,2.3,2.2,4.5,20.8,17.4,1,1,1,3,4,0,0,0,0,0
FL5473,TAIL1257,AL2,A321,medium,2025-01-06T04:33:01.281173,4.28,160,cold,1.05,6.1,6.0,8.2,24.6,21.1,2,2,2,4,5,0,0,0,0,0
FL5474,TAIL1257,AL2,A321,long,2025-01-06T12:51:54.971685,7.16,208,clear,1.0,10.4,10.2,12.5,28.9,25.4,3,3,3,5,6,0,0,0,0,0
FL5475,TAIL1257,AL2,A321,medium,2025-01-06T23:35:02.270243,3.93,168,clear,1.0,17.5,17.4,19.6,36.0,32.6,4,4,4,6,7,0,0,0,0,0
FL5476,TAIL1257,AL2,A321,medium,2025-01-07T05:06:22.344774,2.77,160,cold,1.05,10.5,21.3,23.6,6.0,5.7,1,5,5,1,1,0,0,0,0,0
FL5477,TAIL1257,AL2,A321,short,2025-01-07T09:20:20.801992,0.96,142,clear,1.0,13.3,24.1,26.3,8.8,8.4,2,6,6,2,2,0,0,0,0,0
FL5478,TAIL1257,AL2,A321,long,2025-01-07T12:02:30.289206,7.99,207,hot,1.15,14.3,25.1,27.3,9.7,9.4,3,7,7,3,3,0,0,0,0,0
FL5479,TAIL1257,AL2,A321,medium,2025-01-07T22:23:04.876592,4.69,154,cold,1.05,22.2,33.1,35.3,17.7,17.4,4,8,8,4,4,0,0,0,0,0
FL5480,TAIL1257,AL2,A321,long,2025-01-08T04:56:42.725064,7.59,224,rain,1.05,7.7,37.7,40.0,7.3,8.8,1,9,9,1,1,0,0,0,0,0
FL5481,TAIL1257,AL2,A321,short,2025-01-08T15:05:58.832930,1.27,148,cold,1.05,15.3,45.3,47.6,14.9,16.4,2,10,10,2,2,0,0,0,0,0
FL5482,TAIL1257,AL2,A321,long,2025-01-08T18:13:02.951877,7.87,227,clear,1.0,9.9,24.3,32.9,16.1,1.6,1,5,7,3,1,0,0,0,0,0
FL5483,TAIL1258,AL1,A321,medium,2025-01-04T02:00:00,4.25,161,clear,1.0,48.8,184.2,14.4,69.9,164.0,17,26,25,28,10,1,0,0,0,0
FL5484,TAIL1258,AL1,A321,short,2025-01-04T08:09:52.820628,1.68,144,clear,1.0,9.6,188.5,12.9,74.1,168.3,1,27,13,29,11,1,0,0,0,0
FL5485,TAIL1258,AL1,A321,short,2025-01-04T14:25:56.513662,1.11,140,clear,1.0,11.3,190.2,14.6,6.6,8.9,2,28,14,1,1,1,0,0,0,0
FL5486,TAIL1258,AL1,A321,medium,2025-01-04T19:14:38.824543,4.53,139,rain,1.05,12.4,131.3,5.9,3.8,10.8,3,18,1,1,1,0,0,0,0,0
FL5487,TAIL1258,AL1,A321,medium,2025-01-05T04:41:38.046853,3.23,147,windy,1.1,13.0,74.9,5.5,10.2,11.4,1,12,1,1,1,0,0,0,0,0
FL5488,TAIL1258,AL1,A321,short,2025-01-05T11:04:46.671584,1.34,130,hot,1.15,13.1,78.1,8.8,5.7,4.0,1,13,2,1,1,0,0,0,0,0
FL5489,TAIL1258,AL1,A321,medium,2025-01-05T17:17:48.016061,2.17,160,cold,1.05,11.2,7.8,2.3,5.4,6.1,1,1,1,1,1,0,0,0,0,0
FL5490,TAIL1258,AL1,A321,short,2025-01-05T22:09:47.434761,1.39,123,cold,1.05,13.4,9.9,4.5,7.5,8.3,2,2,2,2,2,0,0,0,0,0
FL5491,TAIL1258,AL1,A321,long,2025-01-06T04:15:35.214043,6.47,232,clear,1.0,14.8,11.3,5.9,8.9,9.7,3,3,3,3,3,0,0,0,0,0
FL5492,TAIL1258,AL1,A321,medium,2025-01-06T13:01:18.523438,4.06,169,rain,1.05,21.2,17.8,12.4,15.4,16.2,4,4,4,4,4,0,0,0,0,0
FL5493,TAIL1258,AL1,A321,long,2025-01-06T19:25:57.969211,7.63,212,hot,1.15,25.3,21.8,16.4,19.5,20.2,5,5,5,5,5,0,0,0,0,0
FL5494,TAIL1258,AL1,A321,short,2025-01-07T06:37:53.533317,1.8,139,windy,1.1,27.4,15.9,24.0,12.1,11.1,4,1,6,1,1,0,0,0,0,0
FL5495,TAIL1258,AL1,A321,medium,2025-01-07T12:26:44.520917,2.39,170,hot,1.15,29.2,17.7,25.8,13.9,12.9,5,2,7,2,2,0,0,0,0,0
FL5496,TAIL1258,AL1,A321,short,2025-01-07T16:12:33.757981,1.45,139,windy,1.1,31.6,20.1,16.3,10.6,4.6,6,3,4,1,1,0,0,0,0,0
FL5497,TAIL1258,AL1,A321,long,2025-01-07T20:59:53.910495,10.06,235,hot,1.15,33.1,21.5,17.7,12.1,6.1,7,4,5,2,2,0,0,0,0,0
FL5498,TAIL1258,AL1,A321,short,2025-01-08T09:45:10.342244,1.86,129,clear,1.0,43.1,31.6,27.8,22.1,16.2,8,5,6,3,3,0,0,0,0,0
FL5499,TAIL1258,AL1,A321,medium,2025-01-08T16:28:14.533807,4.28,147,windy,1.1,6.4,33.4,2.6,15.9,6.8,1,6,1,3,1,0,0,0,0,0
FL5500,TAIL1258,AL1,A321,medium,2025-01-08T23:32:02.937312,2.89,142,cold,1.05,10.7,37.7,6.9,20.2,11.1,2,7,2,4,2,0,0,0,0,0
FL5501,TAIL1258,AL1,A321,short,2025-01-09T04:17:40.794573,0.99,115,hot,1.15,13.6,40.6,9.7,23.1,14.0,3,8,3,5,3,0,0,0,0,0
FL5502,TAIL1258,AL1,A321,medium,2025-01-09T07:05:58.622362,4.01,146,windy,1.1,14.6,41.6,10.7,24.1,15.0,4,9,4,6,4,0,0,0,0,0
FL5503,TAIL1258,AL1,A321,short,2025-01-09T15:15:22.707639,0.97,136,cold,1.05,11.2,4.0,13.3,13.4,12.8,1,1,1,1,3,0,0,0,0,0
FL5504,TAIL1258,AL1,A321,short,2025-01-09T18:13:16.083547,1.21,131,cold,1.05,12.2,5.0,14.3,14.4,13.8,2,2,2,2,4,0,0,0,0,0
FL5505,TAIL1258,AL1,A321,short,2025-01-09T22:48:44.922748,1.41,136,windy,1.1,13.4,6.2,15.5,15.6,15.0,3,3,3,3,5,0,0,0,0,0
FL5506,TAIL1259,AL3,A321,long,2025-01-03T06:00:00,9.3,210,hot,1.15,168.4,74.4,99.5,71.7,95.4,25,12,27,12,6,0,0,0,0,0
FL5507,TAIL1259,AL3,A321,long,2025-01-03T19:44:03.352314,7.65,215,hot,1.15,17.7,11.3,108.8,11.0,10.3,1,1,28,1,1,0,0,0,0,0
FL5508,TAIL1259,AL3,A321,medium,2025-01-04T04:36:12.377174,3.82,168,cold,1.05,10.2,13.7,11.6,18.6,18.0,1,1,1,2,2,0,0,0,0,0
FL5509,TAIL1259,AL3,A321,long,2025-01-04T12:22:14.517518,5.66,213,rain,1.05,14.0,17.5,15.4,22.4,21.8,2,2,2,3,3,0,0,0,0,0
FL5510,TAIL1259,AL3,A321,long,2025-01-04T20:31:37.357564,10.63,213,cold,1.05,19.7,23.2,21.1,28.1,27.4,3,3,3,4,4,0,0,0,0,0
FL5511,TAIL1259,AL3,A321,long,2025-01-05T11:09:44.787603,7.49,210,hot,1.15,17.5,25.8,15.6,38.7,25.3,1,3,1,5,4,0,0,0,0,0
FL5512,TAIL1259,AL3,A321,medium,2025-01-05T21:18:13.223630,2.27,146,clear,1.0,18.7,25.8,23.1,46.2,9.5,1,2,2,6,1,0,0,0,0,0
FL5513,TAIL1259,AL3,A321,medium,2025-01-06T02:46:40.491012,3.57,197,hot,1.15,10.4,10.1,25.3,33.3,7.8,1,1,3,4,1,0,0,0,0,0
FL5514,TAIL1259,AL3,A321,long,2025-01-06T09:20:38.868140,8.61,185,cold,1.05,14.0,13.7,28.9,36.9,11.3,2,2,4,5,2,0,0,0,0,0
FL5515,TAIL1259,AL3,A321,medium,2025-01-06T21:14:58.295790,4.25,157,cold,1.05,22.6,22.3,37.5,45.5,19.9,3,3,5,6,3,0,0,0,0,0
FL5516,TAIL1259,AL3,A321,long,2025-01-07T04:30:54.417570,9.7,224,cold,1.05,21.2,4.3,4.6,49.7,19.9,2,1,1,7,2,0,0,0,0,0
FL5517,TAIL1259,AL3,A321,medium,2025-01-07T17:01:38.623385,3.43,182,rain,1.05,30.9,14.0,14.3,59.4,29.6,3,2,2,8,3,0,0,0,0,0
FL5518,TAIL1259,AL3,A321,long,2025-01-07T23:04:46.683667,6.49,231,hot,1.15,6.5,11.2,9.5,45.1,9.3,1,1,1,6,1,0,0,0,0,0
FL5519,TAIL1259,AL3,A321,medium,2025-01-08T07:25:54.440355,4.99,167,windy,1.1,13.0,17.7,16.0,51.6,15.8,2,2,2,7,2,0,0,0,0,0
FL5520,TAIL1260,AL2,A330,medium,2025-01-02T23:00:00,4.84,137,hot,1.15,172.6,30.8,18.3,19.5,139.4,20,26,26,4,3,0,0,0,0,0
FL5521,TAIL1260,AL2,A330,short,2025-01-03T08:10:00.837141,1.08,134,hot,1.15,177.4,12.9,8.6,10.6,8.3,21,1,1,1,1,0,0,0,0,0
FL5522,TAIL1260,AL2,A330,long,2025-01-03T12:11:15.556076,9.35,213,rain,1.05,3.0,13.9,9.8,1.4,1.1,1,2,1,1,1,0,0,0,0,0
FL5523,TAIL1260,AL2,A330,medium,2025-01-04T01:53:12.589593,3.83,176,windy,1.1,12.4,23.3,19.1,10.8,10.5,2,3,2,2,2,0,0,0,0,0
FL5524,TAIL1260,AL2,A330,short,2025-01-04T08:49:14.633486,1.64,119,windy,1.1,16.2,27.1,22.9,14.6,14.3,3,4,3,3,3,0,0,0,0,0
FL5525,TAIL1260,AL2,A330,short,2025-01-04T14:42:38.186815,1.38,121,windy,1.1,17.8,28.8,24.6,16.2,15.9,4,5,4,4,4,0,0,0,0,0
FL5526,TAIL1260,AL2,A330,medium,2025-01-04T19:48:44.414211,4.07,169,hot,1.15,3.7,16.9,8.3,10.6,8.1,1,4,1,3,1,0,0,0,0,0
FL5527,TAIL1260,AL2,A330,short,2025-01-05T03:56:28.704442,1.14,124,hot,1.15,7.8,21.0,12.4,14.7,12.1,2,5,2,4,2,0,0,0,0,0
FL5528,TAIL1260,AL2,A330,long,2025-01-05T07:37:04.119156,7.54,227,cold,1.05,8.9,22.1,13.5,15.8,13.3,3,6,3,5,3,0,0,0,0,0
FL5529,TAIL1260,AL2,A330,medium,2025-01-05T19:45:52.341815,3.48,180,cold,1.05,16.5,29.7,21.1,23.4,20.8,4,7,4,6,4,0,0,0,0,0
FL5530,TAIL1260,AL2,A330,medium,2025-01-06T03:56:40.292882,2.44,148,clear,1.0,12.0,33.2,6.0,6.4,8.9,3,8,1,1,1,0,0,0,0,0
FL5531,TAIL1260,AL2,A330,long,2025-01-06T09:04:57.572791,5.54,211,windy,1.1,14.4,35.6,8.4,8.9,11.3,4,9,2,2,2,0,0,0,0,0
FL5532,TAIL1260,AL2,A330,short,2025-01-06T18:29:07.565812,1.93,129,hot,1.15,20.0,41.1,14.0,14.4,16.9,5,10,3,3,3,0,0,0,0,0
FL5533,TAIL1261,AL2,A321,medium,2025-01-03T10:00:00,2.0,149,clear,1.0,6.7,46.5,157.3,104.8,21.6,7,0,27,19,12,0,0,0,0,0
FL5534,TAIL1261,AL2,A321,short,2025-01-03T16:36:46.533476,1.26,114,cold,1.05,8.7,6.1,159.3,6.7,4.9,8,1,28,1,1,0,0,0,0,0
FL5535,TAIL1261,AL2,A321,medium,2025-01-03T21:50:53.331915,3.66,183,hot,1.15,10.0,5.8,160.6,6.6,11.0,9,1,29,1,1,0,0,0,0,0
FL5536,TAIL1261,AL2,A321,short,2025-01-04T04:16:31.588463,0.94,168,cold,1.05,5.7,6.9,164.2,5.7,5.0,1,1,30,1,1,0,0,0,0,0
FL5537,TAIL1261,AL2,A321,medium,2025-01-04T09:45:11.325596,2.66,122,windy,1.1,5.0,9.0,8.6,5.8,10.4,1,1,1,1,1,0,0,0,0,0
FL5538,TAIL1261,AL2,A321,long,2025-01-04T16:16:08.185944,8.14,213,clear,1.0,7.7,11.7,11.3,8.5,13.0,2,2,2,2,2,0,0,0,0,0
FL5539,TAIL1261,AL2,A321,medium,2025-01-05T05:05:55.081654,4.32,132,cold,1.05,15.8,19.8,19.4,16.6,21.2,3,3,3,3,3,0,0,0,0,0
FL5540,TAIL1261,AL2,A321,long,2025-01-05T12:37:52.496328,8.99,208,hot,1.15,20.1,24.2,23.7,20.9,25.5,4,4,4,4,4,0,0,0,0,0
FL5541,TAIL1261,AL2,A321,short,2025-01-06T00:57:48.603163,1.3,141,cold,1.05,9.2,25.5,32.7,17.3,34.5,1,3,5,1,5,0,0,0,0,0
FL5542,TAIL1261,AL2,A321,medium,2025-01-06T05:14:49.800891,2.88,142,rain,1.05,5.8,26.8,7.5,1.9,10.2,1,4,1,1,1,0,0,0,0,0
FL5543,TAIL1261,AL2,A321,short,2025-01-06T10:09:18.710973,1.31,139,rain,1.05,8.7,29.7,10.4,4.8,13.0,2,5,2,2,2,0,0,0,0,0
FL5544,TAIL1261,AL2,A321,long,2025-01-06T14:24:54.031716,5.2,212,cold,1.05,10.0,31.0,11.7,6.1,14.3,3,6,3,3,3,0,0,0,0,0
FL5545,TAIL1261,AL2,A321,short,2025-01-06T23:43:21.737694,0.99,146,windy,1.1,15.2,36.2,16.9,11.3,19.5,4,7,4,4,4,0,0,0,0,0
FL5546,TAIL1261,AL2,A321,medium,2025-01-07T03:44:22.746997,3.93,165,windy,1.1,1.3,4.4,10.1,7.7,20.5,1,1,3,1,5,0,0,0,0,0
FL5547,TAIL1261,AL2,A321,short,2025-01-07T12:27:04.970972,1.12,140,cold,1.05,5.3,8.4,14.0,11.7,24.5,2,2,4,2,6,0,0,0,0,0
FL5548,TAIL1261,AL2,A321,medium,2025-01-07T15:48:32.781293,2.64,156,clear,1.0,6.4,9.5,15.1,12.8,25.6,3,3,5,3,7,0,0,0,0,0
FL5549,TAIL1261,AL2,A321,short,2025-01-07T19:40:43.667902,0.94,135,rain,1.05,9.0,12.1,17.8,15.4,28.2,4,4,6,4,8,0,0,0,0,0
FL5550,TAIL1262,AL3,A330,medium,2025-01-02T20:00:00,3.66,165,clear,1.0,195.5,51.1,26.4,63.5,135.7,2,24,2,11,16,0,0,0,1,0
FL5551,TAIL1262,AL3,A330,short,2025-01-03T02:39:02.337312,1.52,133,rain,1.05,12.4,35.9,10.3,13.4,110.3,1,19,1,1,10,0,0,0,1,0
FL5552,TAIL1262,AL3,A330,long,2025-01-03T07:27:02.279092,6.14,209,rain,1.05,7.9,2.4,5.9,14.9,5.5,1,1,1,2,1,0,0,0,0,0
FL5553,TAIL1262,AL3,A330,long,2025-01-03T17:00:01.863753,10.51,233,clear,1.0,14.1,8.5,12.1,21.1,11.6,2,2,2,3,2,0,0,0,0,0
FL5554,TAIL1262,AL3,A330,medium,2025-01-04T07:51:54.871134,3.85,162,hot,1.15,24.6,19.0,22.6,31.6,22.1,3,3,3,4,3,0,0,0,0,0
FL5555,TAIL1262,AL3,A330,long,2025-01-04T15:53:34.404695,7.53,207,rain,1.05,22.0,13.8,13.2,35.4,3.9,2,3,1,5,1,0,0,0,0,0
FL5556,TAIL1262,AL3,A330,medium,2025-01-05T00:42:29.884384,4.01,159,clear,1.0,29.5,21.3,20.7,42.9,11.4,3,4,2,6,2,0,0,0,0,0
FL5557,TAIL1262,AL3,A330,short,2025-01-05T07:41:17.833008,1.61,135,clear,1.0,33.5,13.2,24.7,46.9,8.9,4,1,3,7,1,0,0,0,0,0
FL5558,TAIL1262,AL3,A330,long,2025-01-05T11:21:00.918018,10.12,201,clear,1.0,35.1,10.8,5.7,7.9,10.5,5,1,1,1,2,0,0,0,0,0
FL5559,TAIL1262,AL3,A330,long,2025-01-05T22:30:30.387094,8.62,217,clear,1.0,45.2,20.9,15.8,18.0,20.6,6,2,2,2,3,0,0,0,0,0
FL5560,TAIL1262,AL3,A330,long,2025-01-06T11:41:58.915717,6.72,208,rain,1.05,16.6,22.5,12.5,13.9,12.8,1,2,1,1,1,0,0,0,0,0
FL5561,TAIL1262,AL3,A330,medium,2025-01-06T19:54:09.713498,2.63,159,hot,1.15,23.4,29.2,19.2,20.7,19.5,2,3,2,2,2,0,0,0,0,0
FL5562,TAIL1262,AL3,A330,medium,2025-01-07T01:36:33.707505,2.99,171,cold,1.05,14.8,7.0,21.9,23.3,8.7,2,1,3,3,1,0,0,0,0,0
FL5563,TAIL1262,AL3,A330,medium,2025-01-07T08:14:55.634014,4.79,162,cold,1.05,17.8,10.0,24.9,26.3,11.7,3,2,4,4,2,0,0,0,0,0
FL5564,TAIL1262,AL3,A330,short,2025-01-07T14:56:34.194093,1.02,135,cold,1.05,22.6,14.8,29.7,31.1,16.5,4,3,5,5,3,0,0,0,0,0
FL5565,TAIL1263,AL4,A320,medium,2025-01-03T13:00:00,3.17,141,windy,1.1,2.1,150.8,173.6,161.2,22.9,26,19,3,22,10,0,1,0,0,0
FL5566,TAIL1263,AL4,A320,medium,2025-01-03T17:36:48.142626,2.9,165,hot,1.15,4.4,96.6,176.8,114.1,5.8,14,10,4,15,1,0,1,0,0,0
FL5567,TAIL1263,AL4,A320,short,2025-01-03T23:09:33.180784,1.08,157,clear,1.0,12.6,70.5,8.8,117.0,3.8,1,5,1,16,1,0,1,0,0,0
FL5568,TAIL1263,AL4,A320,medium,2025-01-04T02:27:54.143456,4.51,162,hot,1.15,10.6,48.1,8.0,1.2,4.0,1,4,1,1,1,0,0,0,0,0
FL5569,TAIL1263,AL4,A320,medium,2025-01-04T10:01:59.468977,3.25,176,windy,1.1,15.1,52.6,12.5,5.7,8.5,2,5,2,2,2,0,0,0,0,0
FL5570,TAIL1263,AL4,A320,short,2025-01-04T16:47:15.813034,1.58,133,windy,1.1,18.3,55.9,15.8,8.9,11.8,3,6,3,3,3,0,0,0,0,0
FL5571,TAIL1263,AL4,A320,medium,2025-01-04T19:35:10.228540,3.31,151,hot,1.15,1.7,36.8,6.0,2.7,2.2,1,3,1,1,1,0,0,0,0,0
FL5572,TAIL1263,AL4,A320,medium,2025-01-05T02:39:45.894032,4.49,171,rain,1.05,5.0,40.1,9.3,6.0,5.5,2,4,2,2,2,0,0,0,0,0
FL5573,TAIL1263,AL4,A320,medium,2025-01-05T10:56:28.616226,3.94,153,hot,1.15,9.5,44.6,13.8,10.5,10.0,3,5,3,3,3,0,0,0,0,0
FL5574,TAIL1263,AL4,A320,short,2025-01-05T19:37:14.984633,0.93,137,hot,1.15,13.4,48.5,17.7,14.5,13.9,4,6,4,4,4,0,0,0,0,0
FL5575,TAIL1263,AL4,A320,short,2025-01-06T01:12:04.264380,1.02,146,clear,1.0,14.3,49.4,18.7,15.4,14.9,5,7,5,5,5,0,0,0,0,0
FL5576,TAIL1263,AL4,A320,long,2025-01-06T03:59:50.831180,7.84,223,clear,1.0,15.3,50.5,13.4,16.4,5.9,6,8,3,6,1,0,0,0,0,0
FL5577,TAIL1263,AL4,A320,short,2025-01-06T15:22:01.967277,1.27,133,windy,1.1,23.2,58.3,21.2,24.3,13.7,7,9,4,7,2,0,0,0,0,0
FL5578,TAIL1263,AL4,A320,short,2025-01-06T17:57:02.412715,1.71,139,rain,1.05,3.0,4.5,10.0,2.0,2.0,1,1,1,1,1,0,0,0,0,0
FL5579,TAIL1263,AL4,A320,long,2025-01-07T00:19:58.592387,9.27,225,windy,1.1,4.7,6.2,11.7,3.7,3.7,2,2,2,2,2,0,0,0,0,0
FL5580,TAIL1263,AL4,A320,medium,2025-01-07T13:44:34.513785,4.61,172,cold,1.05,14.0,15.5,21.0,12.9,13.0,3,3,3,3,3,0,0,0,0,0
FL5581,TAIL1263,AL4,A320,medium,2025-01-07T19:53:30.513310,2.01,165,hot,1.15,18.6,20.1,25.6,17.6,17.6,4,4,4,4,4,0,0,0,0,0
FL5582,TAIL1263,AL4,A320,long,2025-01-08T00:55:13.081675,7.54,210,hot,1.15,20.6,22.1,27.6,19.6,19.6,5,5,5,5,5,0,0,0,0,0
FL5583,TAIL1263,AL4,A320,long,2025-01-08T10:27:20.560846,9.88,202,rain,1.05,28.1,9.4,35.1,20.8,13.2,6,1,6,3,1,0,0,0,0,0
FL5584,TAIL1263,AL4,A320,medium,2025-01-08T21:33:54.985314,3.58,157,rain,1.05,38.0,19.2,45.0,30.7,23.1,7,2,7,4,2,0,0,0,0,0
FL5585,TAIL1263,AL4,A320,medium,2025-01-09T03:46:15.672013,3.81,154,windy,1.1,23.3,22.8,3.8,19.3,10.6,4,3,1,2,1,0,0,0,0,0
FL5586,TAIL1263,AL4,A320,short,2025-01-09T12:22:00.108695,1.94,147,rain,1.05,27.1,26.6,7.6,23.1,14.4,5,4,2,3,2,0,0,0,0,0
FL5587,TAIL1263,AL4,A320,long,2025-01-09T18:43:32.089023,8.05,196,clear,1.0,29.0,28.6,9.5,25.1,16.4,6,5,3,4,3,0,0,0,0,0
