flight_id,tail_id,client_id,split,departure
FL5324,TAIL1249,AL2,train,2025-01-06T01:33:48.517878
FL5325,TAIL1249,AL2,train,2025-01-06T06:36:50.646875
FL5326,TAIL1249,AL2,train,2025-01-06T13:09:46.800858
FL5327,TAIL1249,AL2,train,2025-01-06T19:08:28.938287
FL5328,TAIL1249,AL2,train,2025-01-06T23:22:10.449214
FL5329,TAIL1249,AL2,train,2025-01-07T04:17:36.404367
FL5330,TAIL1249,AL2,train,2025-01-07T10:47:48.179389
FL5331,TAIL1249,AL2,train,2025-01-07T19:15:05.017851
FL5332,TAIL1249,AL2,train,2025-01-08T01:16:14.279818
FL5333,TAIL1249,AL2,val,2025-01-08T06:57:14.661313
FL5334,TAIL1249,AL2,val,2025-01-08T12:54:38.979810
FL5335,TAIL1249,AL2,val,2025-01-08T18:10:31.038642
FL5336,TAIL1249,AL2,test,2025-01-08T21:13:50.316904
FL5337,TAIL1249,AL2,test,2025-01-08T23:49:59.182677
FL5338,TAIL1249,AL2,test,2025-01-09T05:24:42.579359
FL5339,TAIL1249,AL2,test,2025-01-09T11:49:10.528832
FL5340,TAIL1250,AL4,train,2025-01-03T11:00:00
FL5341,TAIL1250,AL4,train,2025-01-03T16:11:41.372766
FL5342,TAIL1250,AL4,train,2025-01-03T20:04:16.728665
FL5343,TAIL1250,AL4,train,2025-01-04T08:41:32.239036
FL5344,TAIL1250,AL4,train,2025-01-04T14:47:29.670475
FL5345,TAIL1250,AL4,train,2025-01-04T19:06:43.397693
FL5346,TAIL1250,AL4,train,2025-01-05T02:35:58.202619
FL5347,TAIL1250,AL4,train,2025-01-05T15:55:03.319818
FL5348,TAIL1250,AL4,train,2025-01-05T18:59:40.747907
FL5349,TAIL1250,AL4,train,2025-01-05T23:51:22.151561
FL5350,TAIL1250,AL4,train,2025-01-06T05:51:15.347376
FL5351,TAIL1250,AL4,train,2025-01-06T09:54:26.551367
FL5352,TAIL1250,AL4,train,2025-01-06T18:30:26.997199
FL5353,TAIL1250,AL4,train,2025-01-06T22:04:40.140011
FL5354,TAIL1250,AL4,val,2025-01-07T07:50:37.235833
FL5355,TAIL1250,AL4,val,2025-01-07T11:31:18.364091
FL5356,TAIL1250,AL4,val,2025-01-07T15:32:25.069206
FL5357,TAIL1250,AL4,test,2025-01-07T19:26:16.349233
FL5358,TAIL1250,AL4,test,2025-01-07T22:03:32.726054
FL5359,TAIL1250,AL4,test,2025-01-08T11:08:31.618417
FL5360,TAIL1251,AL3,train,2025-01-01T09:00:00
FL5361,TAIL1251,AL3,train,2025-01-01T19:38:15.405940
FL5362,TAIL1251,AL3,train,2025-01-02T04:39:36.626355
FL5363,TAIL1251,AL3,train,2025-01-02T08:58:41.698918
FL5364,TAIL1251,AL3,train,2025-01-02T20:53:29.742787
FL5365,TAIL1251,AL3,train,2025-01-03T08:19:20.532571
FL5366,TAIL1251,AL3,train,2025-01-03T12:59:51.825409
FL5367,TAIL1251,AL3,train,2025-01-03T19:57:00.972914
FL5368,TAIL1251,AL3,train,2025-01-04T03:21:09.274432
FL5369,TAIL1251,AL3,train,2025-01-04T07:30:17.904805
FL5370,TAIL1251,AL3,train,2025-01-04T14:40:32.059297
FL5371,TAIL1251,AL3,train,2025-01-04T22:09:43.657781
FL5372,TAIL1251,AL3,train,2025-01-05T03:37:08.738657
FL5373,TAIL1251,AL3,train,2025-01-05T18:47:46.459036
FL5374,TAIL1251,AL3,val,2025-01-05T22:36:12.920912
FL5375,TAIL1251,AL3,val,2025-01-06T13:06:02.869119
FL5376,TAIL1251,AL3,val,2025-01-06T21:16:33.097196
FL5377,TAIL1251,AL3,test,2025-01-07T05:37:13.186840
FL5378,TAIL1251,AL3,test,2025-01-07T09:29:47.490388
FL5379,TAIL1251,AL3,test,2025-01-07T15:22:01.741933
FL5380,TAIL1252,AL4,train,2025-01-01T23:00:00
FL5381,TAIL1252,AL4,train,2025-01-02T13:01:58.581427
FL5382,TAIL1252,AL4,train,2025-01-02T18:36:04.256007
FL5383,TAIL1252,AL4,train,2025-01-02T23:29:37.529772
FL5384,TAIL1252,AL4,train,2025-01-03T10:11:12.712773
FL5385,TAIL1252,AL4,train,2025-01-03T16:36:34.641993
FL5386,TAIL1252,AL4,train,2025-01-03T23:15:07.012325
FL5387,TAIL1252,AL4,train,2025-01-04T04:33:29.904936
FL5388,TAIL1252,AL4,train,2025-01-04T07:15:29.906795
FL5389,TAIL1252,AL4,train,2025-01-04T13:43:57.696167
FL5390,TAIL1252,AL4,train,2025-01-04T19:57:22.182234
FL5391,TAIL1252,AL4,train,2025-01-05T01:12:14.694929
FL5392,TAIL1252,AL4,train,2025-01-05T05:24:52.560551
FL5393,TAIL1252,AL4,train,2025-01-05T10:26:44.863217
FL5394,TAIL1252,AL4,val,2025-01-05T23:10:50.375481
FL5395,TAIL1252,AL4,val,2025-01-06T06:26:43.925034
FL5396,TAIL1252,AL4,val,2025-01-06T08:47:06.732341
FL5397,TAIL1252,AL4,test,2025-01-06T16:10:31.339536
FL5398,TAIL1252,AL4,test,2025-01-06T20:43:56.284031
FL5399,TAIL1252,AL4,test,2025-01-07T04:42:56.079283
FL5400,TAIL1252,AL4,test,2025-01-07T08:32:23.860023
FL5401,TAIL1253,AL1,train,2025-01-02T00:00:00
FL5402,TAIL1253,AL1,train,2025-01-02T03:50:40.738296
FL5403,TAIL1253,AL1,train,2025-01-02T10:24:17.545224
FL5404,TAIL1253,AL1,train,2025-01-02T19:32:58.081035
FL5405,TAIL1253,AL1,train,2025-01-03T01:32:04.905714
FL5406,TAIL1253,AL1,train,2025-01-03T06:55:30.176910
FL5407,TAIL1253,AL1,train,2025-01-03T12:15:33.147402
FL5408,TAIL1253,AL1,train,2025-01-03T23:11:46.620942
FL5409,TAIL1253,AL1,train,2025-01-04T04:00:27.331028
FL5410,TAIL1253,AL1,train,2025-01-04T09:53:40.998956
FL5411,TAIL1253,AL1,val,2025-01-04T15:39:03.677126
FL5412,TAIL1253,AL1,val,2025-01-04T19:23:51.464912
FL5413,TAIL1253,AL1,test,2025-01-05T02:24:28.017967
FL5414,TAIL1253,AL1,test,2025-01-05T11:55:19.291227
FL5415,TAIL1253,AL1,test,2025-01-05T20:50:31.314226
FL5416,TAIL1254,AL1,train,2025-01-02T05:00:00
FL5417,TAIL1254,AL1,train,2025-01-02T10:43:54.179656
FL5418,TAIL1254,AL1,train,2025-01-02T13:21:29.800260
FL5419,TAIL1254,AL1,train,2025-01-02T19:09:51.677715
FL5420,TAIL1254,AL1,train,2025-01-02T23:54:57.942594
FL5421,TAIL1254,AL1,train,2025-01-03T03:17:45.987569
FL5422,TAIL1254,AL1,train,2025-01-03T06:09:03.664102
FL5423,TAIL1254,AL1,train,2025-01-03T13:00:18.137418
FL5424,TAIL1254,AL1,train,2025-01-03T18:19:11.059221
FL5425,TAIL1254,AL1,val,2025-01-03T23:01:45.708053
FL5426,TAIL1254,AL1,val,2025-01-04T03:35:21.983987
FL5427,TAIL1254,AL1,test,2025-01-04T08:28:20.998338
FL5428,TAIL1254,AL1,test,2025-01-04T14:12:44.855875
FL5429,TAIL1254,AL1,test,2025-01-04T17:47:10.029827
FL5430,TAIL1255,AL4,train,2025-01-01T13:00:00
FL5431,TAIL1255,AL4,train,2025-01-01T21:28:54.068952
FL5432,TAIL1255,AL4,train,2025-01-02T00:56:44.142305
FL5433,TAIL1255,AL4,train,2025-01-02T13:37:22.935484
FL5434,TAIL1255,AL4,train,2025-01-02T19:29:36.496986
FL5435,TAIL1255,AL4,train,2025-01-02T23:54:51.612215
FL5436,TAIL1255,AL4,train,2025-01-03T03:15:42.079670
FL5437,TAIL1255,AL4,train,2025-01-03T11:20:43.203633
FL5438,TAIL1255,AL4,train,2025-01-03T20:41:41.742281
FL5439,TAIL1255,AL4,train,2025-01-03T22:51:03.162576
FL5440,TAIL1255,AL4,train,2025-01-04T05:12:45.271178
FL5441,TAIL1255,AL4,train,2025-01-04T09:17:50.902435
FL5442,TAIL1255,AL4,train,2025-01-04T17:13:33.841657
FL5443,TAIL1255,AL4,val,2025-01-04T20:14:37.838590
FL5444,TAIL1255,AL4,val,2025-01-05T02:16:21.209042
FL5445,TAIL1255,AL4,test,2025-01-05T09:59:58.752959
FL5446,TAIL1255,AL4,test,2025-01-05T15:25:37.315116
FL5447,TAIL1255,AL4,test,2025-01-05T21:19:50.073718
FL5448,TAIL1255,AL4,test,2025-01-06T11:08:57.382334
FL5449,TAIL1256,AL2,train,2025-01-04T00:00:00
FL5450,TAIL1256,AL2,train,2025-01-04T04:22:48.126395
FL5451,TAIL1256,AL2,train,2025-01-04T06:51:23.727500
FL5452,TAIL1256,AL2,train,2025-01-04T14:38:25.582875
FL5453,TAIL1256,AL2,train,2025-01-05T05:47:39.036375
FL5454,TAIL1256,AL2,train,2025-01-05T20:17:23.818815
FL5455,TAIL1256,AL2,train,2025-01-05T23:14:15.334546
FL5456,TAIL1256,AL2,train,2025-01-06T06:15:28.257095
FL5457,TAIL1256,AL2,train,2025-01-06T15:59:06.793888
FL5458,TAIL1256,AL2,train,2025-01-06T23:15:57.063878
FL5459,TAIL1256,AL2,val,2025-01-07T07:17:58.872666
FL5460,TAIL1256,AL2,val,2025-01-07T20:25:56.130709
FL5461,TAIL1256,AL2,test,2025-01-08T02:40:41.453109
FL5462,TAIL1256,AL2,test,2025-01-08T11:00:47.125386
FL5463,TAIL1256,AL2,test,2025-01-08T16:24:11.461824
FL5464,TAIL1257,AL2,train,2025-01-03T18:00:00
FL5465,TAIL1257,AL2,train,2025-01-03T23:20:40.563455
FL5466,TAIL1257,AL2,train,2025-01-04T06:53:32.001955
FL5467,TAIL1257,AL2,train,2025-01-04T10:30:01.769590
FL5468,TAIL1257,AL2,train,2025-01-04T17:04:58.708884
FL5469,TAIL1257,AL2,train,2025-01-04T21:46:00.658161
FL5470,TAIL1257,AL2,train,2025-01-05T06:21:20.020485
FL5471,TAIL1257,AL2,train,2025-01-05T15:13:52.277058
FL5472,TAIL1257,AL2,train,2025-01-05T21:50:39.961058
FL5473,TAIL1257,AL2,train,2025-01-06T04:33:01.281173
FL5474,TAIL1257,AL2,train,2025-01-06T12:51:54.971685
FL5475,TAIL1257,AL2,train,2025-01-06T23:35:02.270243
FL5476,TAIL1257,AL2,train,2025-01-07T05:06:22.344774
FL5477,TAIL1257,AL2,val,2025-01-07T09:20:20.801992
FL5478,TAIL1257,AL2,val,2025-01-07T12:02:30.289206
FL5479,TAIL1257,AL2,test,2025-01-07T22:23:04.876592
FL5480,TAIL1257,AL2,test,2025-01-08T04:56:42.725064
FL5481,TAIL1257,AL2,test,2025-01-08T15:05:58.832930
FL5482,TAIL1257,AL2,test,2025-01-08T18:13:02.951877
FL5483,TAIL1258,AL1,train,2025-01-04T02:00:00
FL5484,TAIL1258,AL1,train,2025-01-04T08:09:52.820628
FL5485,TAIL1258,AL1,train,2025-01-04T14:25:56.513662
FL5486,TAIL1258,AL1,train,2025-01-04T19:14:38.824543
FL5487,TAIL1258,AL1,train,2025-01-05T04:41:38.046853
FL5488,TAIL1258,AL1,train,2025-01-05T11:04:46.671584
FL5489,TAIL1258,AL1,train,2025-01-05T17:17:48.016061
FL5490,TAIL1258,AL1,train,2025-01-05T22:09:47.434761
FL5491,TAIL1258,AL1,train,2025-01-06T04:15:35.214043
FL5492,TAIL1258,AL1,train,2025-01-06T13:01:18.523438
FL5493,TAIL1258,AL1,train,2025-01-06T19:25:57.969211
FL5494,TAIL1258,AL1,train,2025-01-07T06:37:53.533317
FL5495,TAIL1258,AL1,train,2025-01-07T12:26:44.520917
FL5496,TAIL1258,AL1,train,2025-01-07T16:12:33.757981
FL5497,TAIL1258,AL1,train,2025-01-07T20:59:53.910495
FL5498,TAIL1258,AL1,train,2025-01-08T09:45:10.342244
FL5499,TAIL1258,AL1,val,2025-01-08T16:28:14.533807
FL5500,TAIL1258,AL1,val,2025-01-08T23:32:02.937312
FL5501,TAIL1258,AL1,val,2025-01-09T04:17:40.794573
FL5502,TAIL1258,AL1,test,2025-01-09T07:05:58.622362
FL5503,TAIL1258,AL1,test,2025-01-09T15:15:22.707639
FL5504,TAIL1258,AL1,test,2025-01-09T18:13:16.083547
FL5505,TAIL1258,AL1,test,2025-01-09T22:48:44.922748
FL5506,TAIL1259,AL3,train,2025-01-03T06:00:00
FL5507,TAIL1259,AL3,train,2025-01-03T19:44:03.352314
FL5508,TAIL1259,AL3,train,2025-01-04T04:36:12.377174
FL5509,TAIL1259,AL3,train,2025-01-04T12:22:14.517518
FL5510,TAIL1259,AL3,train,2025-01-04T20:31:37.357564
FL5511,TAIL1259,AL3,train,2025-01-05T11:09:44.787603
FL5512,TAIL1259,AL3,train,2025-01-05T21:18:13.223630
FL5513,TAIL1259,AL3,train,2025-01-06T02:46:40.491012
FL5514,TAIL1259,AL3,train,2025-01-06T09:20:38.868140
FL5515,TAIL1259,AL3,val,2025-01-06T21:14:58.295790
FL5516,TAIL1259,AL3,val,2025-01-07T04:30:54.417570
FL5517,TAIL1259,AL3,test,2025-01-07T17:01:38.623385
FL5518,TAIL1259,AL3,test,2025-01-07T23:04:46.683667
FL5519,TAIL1259,AL3,test,2025-01-08T07:25:54.440355
FL5520,TAIL1260,AL2,train,2025-01-02T23:00:00
FL5521,TAIL1260,AL2,train,2025-01-03T08:10:00.837141
FL5522,TAIL1260,AL2,train,2025-01-03T12:11:15.556076
FL5523,TAIL1260,AL2,train,2025-01-04T01:53:12.589593
FL5524,TAIL1260,AL2,train,2025-01-04T08:49:14.633486
FL5525,TAIL1260,AL2,train,2025-01-04T14:42:38.186815
FL5526,TAIL1260,AL2,train,2025-01-04T19:48:44.414211
FL5527,TAIL1260,AL2,train,2025-01-05T03:56:28.704442
FL5528,TAIL1260,AL2,train,2025-01-05T07:37:04.119156
FL5529,TAIL1260,AL2,val,2025-01-05T19:45:52.341815
FL5530,TAIL1260,AL2,test,2025-01-06T03:56:40.292882
FL5531,TAIL1260,AL2,test,2025-01-06T09:04:57.572791
FL5532,TAIL1260,AL2,test,2025-01-06T18:29:07.565812
FL5533,TAIL1261,AL2,train,2025-01-03T10:00:00
FL5534,TAIL1261,AL2,train,2025-01-03T16:36:46.533476
FL5535,TAIL1261,AL2,train,2025-01-03T21:50:53.331915
FL5536,TAIL1261,AL2,train,2025-01-04T04:16:31.588463
FL5537,TAIL1261,AL2,train,2025-01-04T09:45:11.325596
FL5538,TAIL1261,AL2,train,2025-01-04T16:16:08.185944
FL5539,TAIL1261,AL2,train,2025-01-05T05:05:55.081654
FL5540,TAIL1261,AL2,train,2025-01-05T12:37:52.496328
FL5541,TAIL1261,AL2,train,2025-01-06T00:57:48.603163
FL5542,TAIL1261,AL2,train,2025-01-06T05:14:49.800891
FL5543,TAIL1261,AL2,train,2025-01-06T10:09:18.710973
FL5544,TAIL1261,AL2,val,2025-01-06T14:24:54.031716
FL5545,TAIL1261,AL2,val,2025-01-06T23:43:21.737694
FL5546,TAIL1261,AL2,test,2025-01-07T03:44:22.746997
FL5547,TAIL1261,AL2,test,2025-01-07T12:27:04.970972
FL5548,TAIL1261,AL2,test,2025-01-07T15:48:32.781293
FL5549,TAIL1261,AL2,test,2025-01-07T19:40:43.667902
FL5550,TAIL1262,AL3,train,2025-01-02T20:00:00
FL5551,TAIL1262,AL3,train,2025-01-03T02:39:02.337312
FL5552,TAIL1262,AL3,train,2025-01-03T07:27:02.279092
FL5553,TAIL1262,AL3,train,2025-01-03T17:00:01.863753
FL5554,TAIL1262,AL3,train,2025-01-04T07:51:54.871134
FL5555,TAIL1262,AL3,train,2025-01-04T15:53:34.404695
FL5556,TAIL1262,AL3,train,2025-01-05T00:42:29.884384
FL5557,TAIL1262,AL3,train,2025-01-05T07:41:17.833008
FL5558,TAIL1262,AL3,train,2025-01-05T11:21:00.918018
FL5559,TAIL1262,AL3,train,2025-01-05T22:30:30.387094
FL5560,TAIL1262,AL3,val,2025-01-06T11:41:58.915717
FL5561,TAIL1262,AL3,val,2025-01-06T19:54:09.713498
FL5562,TAIL1262,AL3,test,2025-01-07T01:36:33.707505
FL5563,TAIL1262,AL3,test,2025-01-07T08:14:55.634014
FL5564,TAIL1262,AL3,test,2025-01-07T14:56:34.194093
FL5565,TAIL1263,AL4,train,2025-01-03T13:00:00
FL5566,TAIL1263,AL4,train,2025-01-03T17:36:48.142626
FL5567,TAIL1263,AL4,train,2025-01-03T23:09:33.180784
FL5568,TAIL1263,AL4,train,2025-01-04T02:27:54.143456
FL5569,TAIL1263,AL4,train,2025-01-04T10:01:59.468977
FL5570,TAIL1263,AL4,train,2025-01-04T16:47:15.813034
FL5571,TAIL1263,AL4,train,2025-01-04T19:35:10.228540
FL5572,TAIL1263,AL4,train,2025-01-05T02:39:45.894032
FL5573,TAIL1263,AL4,train,2025-01-05T10:56:28.616226
FL5574,TAIL1263,AL4,train,2025-01-05T19:37:14.984633
FL5575,TAIL1263,AL4,train,2025-01-06T01:12:04.264380
FL5576,TAIL1263,AL4,train,2025-01-06T03:59:50.831180
FL5577,TAIL1263,AL4,train,2025-01-06T15:22:01.967277
FL5578,TAIL1263,AL4,train,2025-01-06T17:57:02.412715
FL5579,TAIL1263,AL4,train,2025-01-07T00:19:58.592387
FL5580,TAIL1263,AL4,train,2025-01-07T13:44:34.513785
FL5581,TAIL1263,AL4,train,2025-01-07T19:53:30.513310
FL5582,TAIL1263,AL4,train,2025-01-08T00:55:13.081675
FL5583,TAIL1263,AL4,val,2025-01-08T10:27:20.560846
FL5584,TAIL1263,AL4,val,2025-01-08T21:33:54.985314
FL5585,TAIL1263,AL4,val,2025-01-09T03:46:15.672013
FL5586,TAIL1263,AL4,test,2025-01-09T12:22:00.108695
FL5587,TAIL1263,AL4,test,2025-01-09T18:43:32.089023
FL5588,TAIL1263,AL4,test,2025-01-10T06:16:32.153025
FL5589,TAIL1263,AL4,test,2025-01-10T11:20:35.594335
FL5590,TAIL1263,AL4,test,2025-01-10T19:23:29.282122
FL5591,TAIL1264,AL4,train,2025-01-03T17:00:00
FL5592,TAIL1264,AL4,train,2025-01-03T23:25:43.719987
FL5593,TAIL1264,AL4,train,2025-01-04T02:56:41.009031
FL5594,TAIL1264,AL4,train,2025-01-04T07:25:52.321601
FL5595,TAIL1264,AL4,train,2025-01-04T12:57:37.974484
FL5596,TAIL1264,AL4,train,2025-01-04T18:37:44.788357
FL5597,TAIL1264,AL4,train,2025-01-04T23:05:50.321281
FL5598,TAIL1264,AL4,train,2025-01-05T03:54:35.824816
FL5599,TAIL1264,AL4,train,2025-01-05T09:55:19.570584
FL5600,TAIL1264,AL4,train,2025-01-05T13:38:06.288786
FL5601,TAIL1264,AL4,train,2025-01-05T18:56:25.338382
FL5602,TAIL1264,AL4,train,2025-01-06T00:08:40.576279
FL5603,TAIL1264,AL4,train,2025-01-06T06:57:44.513749
FL5604,TAIL1264,AL4,val,2025-01-06T10:42:08.676696
FL5605,TAIL1264,AL4,val,2025-01-06T18:02:36.445203
FL5606,TAIL1264,AL4,test,2025-01-07T06:45:06.974808
FL5607,TAIL1264,AL4,test,2025-01-07T17:43:16.520655
FL5608,TAIL1264,AL4,test,2025-01-07T22:38:36.419020
FL5609,TAIL1264,AL4,test,2025-01-08T05:34:05.192018
FL5610,TAIL1265,AL2,train,2025-01-03T16:00:00
FL5611,TAIL1265,AL2,train,2025-01-03T23:49:27.412378
FL5612,TAIL1265,AL2,train,2025-01-04T05:26:21.989476
FL5613,TAIL1265,AL2,train,2025-01-04T12:28:56.227556
FL5614,TAIL1265,AL2,train,2025-01-04T18:11:49.548188
FL5615,TAIL1265,AL2,train,2025-01-05T00:32:40.949712
FL5616,TAIL1265,AL2,train,2025-01-05T08:57:54.388190
FL5617,TAIL1265,AL2,train,2025-01-05T14:17:49.507677
FL5618,TAIL1265,AL2,train,2025-01-05T17:18:46.617944
FL5619,TAIL1265,AL2,train,2025-01-05T23:58:08.821152
FL5620,TAIL1265,AL2,train,2025-01-06T06:35:36.456217
FL5621,TAIL1265,AL2,train,2025-01-06T10:09:04.600182
FL5622,TAIL1265,AL2,train,2025-01-06T16:10:34.664320
FL5623,TAIL1265,AL2,train,2025-01-06T23:55:09.703585
FL5624,TAIL1265,AL2,train,2025-01-07T07:14:56.807055
FL5625,TAIL1265,AL2,train,2025-01-07T15:12:00.111566
FL5626,TAIL1265,AL2,train,2025-01-08T00:32:52.822606
FL5627,TAIL1265,AL2,val,2025-01-08T13:02:09.985299
FL5628,TAIL1265,AL2,val,2025-01-08T22:51:17.136584
FL5629,TAIL1265,AL2,val,2025-01-09T04:54:23.039518
FL5630,TAIL1265,AL2,test,2025-01-09T11:13:44.780776
FL5631,TAIL1265,AL2,test,2025-01-09T16:48:33.492328
FL5632,TAIL1265,AL2,test,2025-01-09T22:57:27.848494
FL5633,TAIL1265,AL2,test,2025-01-10T04:20:16.897899
FL5634,TAIL1265,AL2,test,2025-01-10T15:42:52.277771
FL5635,TAIL1266,AL3,train,2025-01-01T21:00:00
FL5636,TAIL1266,AL3,train,2025-01-02T02:51:30.330990
FL5637,TAIL1266,AL3,train,2025-01-02T07:38:03.592478
FL5638,TAIL1266,AL3,train,2025-01-02T17:36:19.595645
FL5639,TAIL1266,AL3,train,2025-01-03T04:50:31.694363
FL5640,TAIL1266,AL3,train,2025-01-03T13:00:48.249627
FL5641,TAIL1266,AL3,train,2025-01-03T21:03:19.907684
FL5642,TAIL1266,AL3,train,2025-01-04T01:14:23.227861
FL5643,TAIL1266,AL3,train,2025-01-04T05:34:16.134979
FL5644,TAIL1266,AL3,train,2025-01-04T11:39:31.590950
FL5645,TAIL1266,AL3,train,2025-01-04T22:42:06.740697
FL5646,TAIL1266,AL3,train,2025-01-05T11:19:40.653340
FL5647,TAIL1266,AL3,train,2025-01-05T20:06:22.768899
FL5648,TAIL1266,AL3,train,2025-01-06T07:36:45.735501
FL5649,TAIL1266,AL3,val,2025-01-06T15:48:56.769333
FL5650,TAIL1266,AL3,val,2025-01-06T23:57:29.177892
FL5651,TAIL1266,AL3,val,2025-01-07T06:16:50.600193
FL5652,TAIL1266,AL3,test,2025-01-07T19:08:23.520984
FL5653,TAIL1266,AL3,test,2025-01-08T04:01:21.946288
FL5654,TAIL1266,AL3,test,2025-01-08T10:48:03.817548
FL5655,TAIL1267,AL1,train,2025-01-02T21:00:00
FL5656,TAIL1267,AL1,train,2025-01-03T07:08:21.969669
FL5657,TAIL1267,AL1,train,2025-01-03T13:00:54.606017
FL5658,TAIL1267,AL1,train,2025-01-03T16:48:04.267719
FL5659,TAIL1267,AL1,train,2025-01-03T23:08:06.591098
FL5660,TAIL1267,AL1,train,2025-01-04T09:10:39.469831
FL5661,TAIL1267,AL1,train,2025-01-04T14:08:57.708045
FL5662,TAIL1267,AL1,train,2025-01-04T20:11:59.299190
FL5663,TAIL1267,AL1,train,2025-01-05T02:59:21.433267
FL5664,TAIL1267,AL1,val,2025-01-05T15:24:45.453188
FL5665,TAIL1267,AL1,test,2025-01-05T23:36:38.630769
FL5666,TAIL1267,AL1,test,2025-01-06T02:58:19.716732
FL5667,TAIL1267,AL1,test,2025-01-06T09:14:36.663340
FL5668,TAIL1268,AL1,train,2025-01-02T04:00:00
FL5669,TAIL1268,AL1,train,2025-01-02T09:58:49.072903
FL5670,TAIL1268,AL1,train,2025-01-02T13:43:26.031889
FL5671,TAIL1268,AL1,train,2025-01-02T16:42:01.420159
FL5672,TAIL1268,AL1,train,2025-01-02T22:57:42.849740
FL5673,TAIL1268,AL1,train,2025-01-03T05:16:08.574712
FL5674,TAIL1268,AL1,train,2025-01-03T10:54:49.215408
FL5675,TAIL1268,AL1,train,2025-01-03T23:36:04.856744
FL5676,TAIL1268,AL1,train,2025-01-04T05:27:34.409417
FL5677,TAIL1268,AL1,train,2025-01-04T12:43:17.190322
FL5678,TAIL1268,AL1,train,2025-01-04T17:59:11.427002
FL5679,TAIL1268,AL1,train,2025-01-04T23:50:25.293190
FL5680,TAIL1268,AL1,train,2025-01-05T04:25:06.800513
FL5681,TAIL1268,AL1,train,2025-01-05T09:42:03.193802
FL5682,TAIL1268,AL1,train,2025-01-05T14:08:59.807972
FL5683,TAIL1268,AL1,train,2025-01-05T17:41:02.303951
FL5684,TAIL1268,AL1,train,2025-01-06T00:32:44.705864
FL5685,TAIL1268,AL1,train,2025-01-06T12:19:07.386798
FL5686,TAIL1268,AL1,val,2025-01-06T18:25:49.348509
FL5687,TAIL1268,AL1,val,2025-01-06T21:33:08.895779
FL5688,TAIL1268,AL1,val,2025-01-07T01:19:20.616786
FL5689,TAIL1268,AL1,test,2025-01-07T06:51:15.866355
FL5690,TAIL1268,AL1,test,2025-01-07T09:07:55.850847
FL5691,TAIL1268,AL1,test,2025-01-07T13:57:00.914702
FL5692,TAIL1268,AL1,test,2025-01-07T19:55:16.584891
FL5693,TAIL1268,AL1,test,2025-01-08T04:38:27.738406
FL5694,TAIL1269,AL4,train,2025-01-03T15:00:00
FL5695,TAIL1269,AL4,train,2025-01-03T21:21:07.162242
FL5696,TAIL1269,AL4,train,2025-01-04T01:01:14.632098
FL5697,TAIL1269,AL4,train,2025-01-04T08:49:44.356217
FL5698,TAIL1269,AL4,train,2025-01-04T12:17:34.048317
FL5699,TAIL1269,AL4,train,2025-01-04T20:02:16.476305
FL5700,TAIL1269,AL4,train,2025-01-05T03:16:36.372131
FL5701,TAIL1269,AL4,train,2025-01-05T12:57:58.164006
FL5702,TAIL1269,AL4,train,2025-01-05T17:28:59.452177
FL5703,TAIL1269,AL4,train,2025-01-05T22:26:57.035516
FL5704,TAIL1269,AL4,train,2025-01-06T04:14:45.183953
FL5705,TAIL1269,AL4,train,2025-01-06T07:15:23.120602
FL5706,TAIL1269,AL4,train,2025-01-06T10:46:10.451391
FL5707,TAIL1269,AL4,train,2025-01-06T16:10:44.444802
FL5708,TAIL1269,AL4,train,2025-01-06T23:01:25.057217
FL5709,TAIL1269,AL4,train,2025-01-07T06:00:56.587740
FL5710,TAIL1269,AL4,train,2025-01-07T12:26:50.618357
FL5711,TAIL1269,AL4,val,2025-01-07T18:47:45.560071
FL5712,TAIL1269,AL4,val,2025-01-08T02:46:51.713558
FL5713,TAIL1269,AL4,val,2025-01-08T18:45:06.533585
FL5714,TAIL1269,AL4,test,2025-01-09T00:20:38.552253
FL5715,TAIL1269,AL4,test,2025-01-09T08:07:53.506731
FL5716,TAIL1269,AL4,test,2025-01-09T21:05:14.952481
FL5717,TAIL1269,AL4,test,2025-01-10T00:21:38.224015
FL5718,TAIL1269,AL4,test,2025-01-10T04:21:40.239627
FL5719,TAIL1270,AL3,train,2025-01-03T19:00:00
FL5720,TAIL1270,AL3,train,2025-01-04T04:35:45.167989
FL5721,TAIL1270,AL3,train,2025-01-04T14:16:07.246724
FL5722,TAIL1270,AL3,train,2025-01-04T19:23:00.430083
FL5723,TAIL1270,AL3,train,2025-01-05T03:41:36.138964
FL5724,TAIL1270,AL3,train,2025-01-05T08:50:46.376994
FL5725,TAIL1270,AL3,train,2025-01-05T15:19:27.982952
FL5726,TAIL1270,AL3,train,2025-01-06T04:01:44.060766
FL5727,TAIL1270,AL3,train,2025-01-06T08:33:56.047599
FL5728,TAIL1270,AL3,train,2025-01-06T11:52:53.700739
FL5729,TAIL1270,AL3,val,2025-01-06T21:35:46.287777
FL5730,TAIL1270,AL3,val,2025-01-07T03:45:40.748166
FL5731,TAIL1270,AL3,test,2025-01-07T10:50:38.015409
FL5732,TAIL1270,AL3,test,2025-01-07T13:43:30.571507
FL5733,TAIL1270,AL3,test,2025-01-08T01:00:06.551258
FL5734,TAIL1271,AL2,train,2025-01-02T10:00:00
FL5735,TAIL1271,AL2,train,2025-01-02T12:53:59.775829
FL5736,TAIL1271,AL2,train,2025-01-03T02:42:45.872964
